timestamp,x_value,y_value,z_value,heart_rate,temperature_c,action,prediction
2026-01-01 17:22:30,0.242,0.23,0.462,59,38.19,Minimal Movement,Normal Rest
2026-01-01 17:23:00,1.205,0.761,1.007,83,38.64,Moderate Movement,Healthy Activity
2026-01-01 17:23:30,1.536,0.957,1.649,81,38.76,Moderate Movement,Healthy Activity
2026-01-01 17:24:00,0.476,0.77,0.566,75,38.41,Head Movement,Feeding Detected
2026-01-01 17:24:30,0.331,0.265,0.305,66,38.01,Minimal Movement,Normal Rest
2026-01-01 17:25:00,0.527,0.879,0.567,68,38.48,Head Movement,Feeding Detected
2026-01-01 17:25:30,0.063,0.133,0.06,58,38.08,Low Movement,Healthy Sleep
2026-01-01 17:26:00,0.68,1.409,1.647,71,38.45,Moderate Movement,Healthy Activity
2026-01-01 17:26:30,0.447,0.237,0.236,64,38.08,Minimal Movement,Normal Rest
2026-01-01 17:27:00,0.039,0.028,0.061,50,38.31,Low Movement,Healthy Sleep
2026-01-01 17:27:30,2.224,2.17,3.147,92,38.66,High Movement,Active State
2026-01-01 17:28:00,0.087,0.091,0.072,54,37.9,Low Movement,Healthy Sleep
2026-01-01 17:28:30,0.115,0.083,0.001,59,38.2,Low Movement,Healthy Sleep
2026-01-01 17:29:00,0.301,0.265,0.345,59,38.24,Minimal Movement,Normal Rest
2026-01-01 17:29:30,1.578,1.243,1.378,68,38.7,Moderate Movement,Healthy Activity
2026-01-01 17:30:00,0.513,0.917,0.445,67,38.46,Head Movement,Feeding Detected
2026-01-01 17:30:30,3.168,3.245,2.708,118,39.38,High Movement,Active State
2026-01-01 17:31:00,0.399,0.838,0.831,65,38.05,Head Movement,Feeding Detected
2026-01-01 17:31:30,0.129,0.101,0.075,56,38.3,Low Movement,Healthy Sleep
2026-01-01 17:32:00,0.221,0.353,0.336,63,38.2,Minimal Movement,Normal Rest
2026-01-01 17:32:30,0.236,0.281,0.284,59,38.26,Minimal Movement,Normal Rest
2026-01-01 17:33:00,1.316,1.03,0.843,82,38.45,Moderate Movement,Healthy Activity
2026-01-01 17:33:30,0.023,0.061,0.074,57,38.12,Low Movement,Healthy Sleep
2026-01-01 17:34:00,0.66,0.664,0.837,59,38.78,Head Movement,Feeding Detected
2026-01-01 17:34:30,1.962,1.132,4.785,119,39.14,High Movement,Active State
2026-01-01 17:35:00,0.116,0.073,0.107,57,37.9,Low Movement,Healthy Sleep
2026-01-01 17:35:30,0.302,0.2,0.429,58,38.44,Minimal Movement,Normal Rest
2026-01-01 17:36:00,0.289,0.118,0.142,66,38.02,Minimal Movement,Normal Rest
2026-01-01 17:36:30,0.651,0.67,1.044,75,38.25,Head Movement,Feeding Detected
2026-01-01 17:37:00,0.989,1.402,1.204,79,38.65,Moderate Movement,Healthy Activity
2026-01-01 17:37:30,4.219,3.377,3.366,121,39.12,High Movement,Active State
2026-01-01 17:38:00,0.637,0.468,0.685,68,38.19,Head Movement,Feeding Detected
2026-01-01 17:38:30,1.332,1.445,1.405,63,38.66,Moderate Movement,Healthy Activity
2026-01-01 17:39:00,0.088,0.064,0.07,52,38.07,Low Movement,Healthy Sleep
2026-01-01 17:39:30,0.346,0.122,0.479,54,38.28,Minimal Movement,Normal Rest
2026-01-01 17:40:00,1.279,1.014,1.085,83,38.75,Moderate Movement,Healthy Activity
2026-01-01 17:40:30,0.257,0.196,0.281,55,38.24,Minimal Movement,Normal Rest
2026-01-01 17:41:00,1.477,1.408,0.841,78,38.65,Moderate Movement,Healthy Activity
2026-01-01 17:41:30,0.114,0.188,0.157,64,38.4,Minimal Movement,Normal Rest
2026-01-01 17:42:00,0.227,0.23,0.381,61,38.33,Minimal Movement,Normal Rest
2026-01-01 17:42:30,0.31,0.357,0.278,64,38.06,Minimal Movement,Normal Rest
2026-01-01 17:43:00,1.521,1.161,0.453,72,38.62,Moderate Movement,Healthy Activity
2026-01-01 17:43:30,1.482,0.842,0.653,62,38.47,Moderate Movement,Healthy Activity
2026-01-01 17:44:00,0.113,0.116,0.11,57,37.8,Low Movement,Healthy Sleep
2026-01-01 17:44:30,0.179,0.323,0.208,58,38.21,Minimal Movement,Normal Rest
2026-01-01 17:45:00,0.504,1.3,0.595,77,38.42,Moderate Movement,Healthy Activity
2026-01-01 17:45:30,0.482,0.538,0.756,67,38.62,Head Movement,Feeding Detected
2026-01-01 17:46:00,1.188,1.555,1.163,81,38.48,Moderate Movement,Healthy Activity
2026-01-01 17:46:30,1.298,1.008,1.755,65,38.49,Moderate Movement,Healthy Activity
2026-01-01 17:47:00,0.057,0.09,0.11,53,38.0,Low Movement,Healthy Sleep
2026-01-01 17:47:30,0.68,1.667,0.97,78,38.54,Moderate Movement,Healthy Activity
2026-01-01 17:48:00,0.21,0.299,0.255,54,38.2,Minimal Movement,Normal Rest
2026-01-01 17:48:30,1.149,1.553,1.517,66,38.64,Moderate Movement,Healthy Activity
2026-01-01 17:49:00,0.69,0.59,0.733,59,38.5,Head Movement,Feeding Detected
2026-01-01 17:49:30,0.172,0.292,0.248,56,38.0,Minimal Movement,Normal Rest
2026-01-01 17:50:00,0.753,1.557,1.098,79,38.49,Moderate Movement,Healthy Activity
2026-01-01 17:50:30,0.089,0.107,0.079,58,37.94,Low Movement,Healthy Sleep
2026-01-01 17:51:00,0.547,0.476,0.674,62,38.45,Head Movement,Feeding Detected
2026-01-01 17:51:30,0.327,0.202,0.39,56,38.35,Minimal Movement,Normal Rest
2026-01-01 17:52:00,0.095,0.118,0.149,49,38.23,Low Movement,Healthy Sleep
2026-01-01 17:52:30,4.016,3.278,2.551,118,39.31,High Movement,Active State
2026-01-01 17:53:00,0.422,0.201,0.174,52,38.18,Minimal Movement,Normal Rest
2026-01-01 17:53:30,0.73,0.48,0.517,68,38.35,Head Movement,Feeding Detected
2026-01-01 17:54:00,0.921,0.474,0.511,62,38.03,Head Movement,Feeding Detected
2026-01-01 17:54:30,0.043,0.067,0.047,50,37.96,Low Movement,Healthy Sleep
2026-01-01 17:55:00,0.301,0.365,0.206,61,38.02,Minimal Movement,Normal Rest
2026-01-01 17:55:30,1.202,1.499,1.585,79,38.18,Moderate Movement,Healthy Activity
2026-01-01 17:56:00,0.245,0.164,0.031,63,38.08,Minimal Movement,Normal Rest
2026-01-01 17:56:30,0.411,0.297,0.299,63,38.1,Minimal Movement,Normal Rest
2026-01-01 17:57:00,0.08,0.07,0.067,48,38.01,Low Movement,Healthy Sleep
2026-01-01 17:57:30,0.132,0.114,0.326,66,38.16,Minimal Movement,Normal Rest
2026-01-01 17:58:00,0.335,1.171,1.001,68,38.22,Head Movement,Feeding Detected
2026-01-01 17:58:30,1.444,1.164,1.27,77,38.56,Moderate Movement,Healthy Activity
2026-01-01 17:59:00,2.981,2.205,2.008,112,39.53,High Movement,Active State
2026-01-01 17:59:30,2.876,2.41,2.284,105,39.44,High Movement,Active State
2026-01-01 18:00:00,1.281,1.352,1.23,81,38.54,Moderate Movement,Healthy Activity
2026-01-01 18:00:30,0.424,0.329,0.536,70,38.5,Head Movement,Feeding Detected
2026-01-01 18:01:00,0.207,0.378,0.222,62,38.21,Minimal Movement,Normal Rest
2026-01-01 18:01:30,1.474,1.181,0.914,80,38.7,Moderate Movement,Healthy Activity
2026-01-01 18:02:00,0.72,0.667,0.722,69,38.13,Head Movement,Feeding Detected
2026-01-01 18:02:30,0.176,0.334,0.31,57,37.97,Minimal Movement,Normal Rest
2026-01-01 18:03:00,1.257,1.148,0.994,65,38.89,Moderate Movement,Healthy Activity
2026-01-01 18:03:30,0.024,0.017,0.083,51,38.15,Low Movement,Healthy Sleep
2026-01-01 18:04:00,0.201,0.26,0.418,66,37.82,Minimal Movement,Normal Rest
2026-01-01 18:04:30,0.315,0.261,0.256,55,38.31,Minimal Movement,Normal Rest
2026-01-01 18:05:00,0.341,0.308,0.315,54,38.22,Minimal Movement,Normal Rest
2026-01-01 18:05:30,0.044,0.043,0.056,48,38.12,Low Movement,Healthy Sleep
2026-01-01 18:06:00,0.235,0.305,1.04,61,38.39,Head Movement,Feeding Detected
2026-01-01 18:06:30,0.082,0.011,0.042,48,37.84,Low Movement,Healthy Sleep
2026-01-01 18:07:00,0.743,0.691,0.319,58,38.43,Head Movement,Feeding Detected
2026-01-01 18:07:30,1.536,1.303,0.908,79,38.05,Moderate Movement,Healthy Activity
2026-01-01 18:08:00,0.174,0.176,0.135,53,38.1,Minimal Movement,Normal Rest
2026-01-01 18:08:30,0.337,0.261,0.19,61,38.03,Minimal Movement,Normal Rest
2026-01-01 18:09:00,0.284,0.231,0.139,58,38.15,Minimal Movement,Normal Rest
2026-01-01 18:09:30,3.157,3.144,3.054,98,39.32,High Movement,Active State
2026-01-01 18:10:00,0.046,0.078,0.118,52,38.29,Low Movement,Healthy Sleep
2026-01-01 18:10:30,0.425,0.29,0.515,60,37.94,Minimal Movement,Normal Rest
2026-01-01 18:11:00,0.276,0.073,0.301,56,38.29,Minimal Movement,Normal Rest
2026-01-01 18:11:30,0.53,0.482,0.371,75,38.15,Head Movement,Feeding Detected
2026-01-01 18:12:00,0.577,0.325,0.435,63,38.43,Head Movement,Feeding Detected
2026-01-01 18:12:30,0.063,0.005,0.095,59,37.99,Low Movement,Healthy Sleep
2026-01-01 18:13:00,0.926,0.385,1.055,63,38.37,Moderate Movement,Healthy Activity
2026-01-01 18:13:30,1.498,1.264,0.75,84,38.53,Moderate Movement,Healthy Activity
2026-01-01 18:14:00,0.166,0.939,0.875,65,38.53,Head Movement,Feeding Detected
2026-01-01 18:14:30,0.412,0.484,0.721,74,38.39,Head Movement,Feeding Detected
2026-01-01 18:15:00,1.583,1.822,1.765,75,38.69,Moderate Movement,Healthy Activity
2026-01-01 18:15:30,0.227,0.113,0.309,67,38.2,Minimal Movement,Normal Rest
2026-01-01 18:16:00,0.953,1.33,1.148,70,38.41,Moderate Movement,Healthy Activity
2026-01-01 18:16:30,0.844,0.88,0.872,64,38.62,Head Movement,Feeding Detected
2026-01-01 18:17:00,0.351,0.276,0.194,64,38.26,Minimal Movement,Normal Rest
2026-01-01 18:17:30,1.615,1.61,1.511,63,38.62,Moderate Movement,Healthy Activity
2026-01-01 18:18:00,2.205,2.996,3.124,97,38.83,High Movement,Active State
2026-01-01 18:18:30,0.825,0.74,0.686,70,38.29,Head Movement,Feeding Detected
2026-01-01 18:19:00,0.358,0.213,0.106,57,38.13,Minimal Movement,Normal Rest
2026-01-01 18:19:30,0.596,0.35,0.514,61,38.38,Head Movement,Feeding Detected
2026-01-01 18:20:00,0.059,0.125,0.102,53,38.15,Low Movement,Healthy Sleep
2026-01-01 18:20:30,0.235,0.303,0.296,64,38.21,Minimal Movement,Normal Rest
2026-01-01 18:21:00,0.083,0.042,0.055,48,38.0,Low Movement,Healthy Sleep
2026-01-01 18:21:30,0.221,0.259,0.214,57,38.02,Minimal Movement,Normal Rest
2026-01-01 18:22:00,0.098,0.081,0.034,54,38.09,Low Movement,Healthy Sleep
2026-01-01 18:22:30,0.083,0.067,0.127,59,37.97,Low Movement,Healthy Sleep
2026-01-01 18:23:00,0.061,0.075,0.062,55,38.25,Low Movement,Healthy Sleep
2026-01-01 18:23:30,0.086,0.11,0.095,51,38.13,Low Movement,Healthy Sleep
2026-01-01 18:24:00,1.124,1.185,1.325,66,38.37,Moderate Movement,Healthy Activity
2026-01-01 18:24:30,0.562,0.579,0.53,58,38.59,Head Movement,Feeding Detected
2026-01-01 18:25:00,2.685,2.243,1.435,97,39.09,High Movement,Active State
2026-01-01 18:25:30,3.103,2.911,3.589,106,38.83,High Movement,Active State
2026-01-01 18:26:00,0.108,0.057,0.071,53,38.25,Low Movement,Healthy Sleep
2026-01-01 18:26:30,3.628,1.64,2.183,113,38.89,High Movement,Active State
2026-01-01 18:27:00,0.141,0.052,0.074,54,38.15,Low Movement,Healthy Sleep
2026-01-01 18:27:30,1.095,1.51,1.411,64,38.73,Moderate Movement,Healthy Activity
2026-01-01 18:28:00,1.158,1.145,1.495,64,38.25,Moderate Movement,Healthy Activity
2026-01-01 18:28:30,2.618,2.269,3.527,105,38.97,High Movement,Active State
2026-01-01 18:29:00,1.228,1.534,1.51,82,38.77,Moderate Movement,Healthy Activity
2026-01-01 18:29:30,1.172,0.957,1.065,83,38.13,Moderate Movement,Healthy Activity
2026-01-01 18:30:00,0.697,0.781,0.733,81,38.24,Moderate Movement,Healthy Activity
2026-01-01 18:30:30,0.271,0.287,0.152,63,38.09,Minimal Movement,Normal Rest
2026-01-01 18:31:00,1.259,0.908,1.032,80,38.47,Moderate Movement,Healthy Activity
2026-01-01 18:31:30,1.882,2.556,3.296,114,39.2,High Movement,Active State
2026-01-01 18:32:00,0.083,0.047,0.097,55,38.31,Low Movement,Healthy Sleep
2026-01-01 18:32:30,0.053,0.06,0.037,48,38.15,Low Movement,Healthy Sleep
2026-01-01 18:33:00,0.062,0.059,0.108,56,38.09,Low Movement,Healthy Sleep
2026-01-01 18:33:30,2.347,0.952,0.906,82,38.56,Moderate Movement,Healthy Activity
2026-01-01 18:34:00,0.029,0.143,0.09,52,38.17,Low Movement,Healthy Sleep
2026-01-01 18:34:30,0.257,0.305,0.176,61,38.22,Minimal Movement,Normal Rest
2026-01-01 18:35:00,0.247,0.343,0.213,66,38.44,Minimal Movement,Normal Rest
2026-01-01 18:35:30,0.124,0.274,0.395,57,38.14,Minimal Movement,Normal Rest
2026-01-01 18:36:00,1.269,0.801,1.285,71,38.78,Moderate Movement,Healthy Activity
2026-01-01 18:36:30,1.753,0.564,0.848,82,38.57,Moderate Movement,Healthy Activity
2026-01-01 18:37:00,2.261,3.026,3.319,110,39.12,High Movement,Active State
2026-01-01 18:37:30,0.685,0.507,0.556,67,38.43,Head Movement,Feeding Detected
2026-01-01 18:38:00,0.227,0.721,0.77,63,38.48,Head Movement,Feeding Detected
2026-01-01 18:38:30,0.03,0.101,0.128,56,38.05,Low Movement,Healthy Sleep
2026-01-01 18:39:00,1.51,1.448,1.066,77,38.17,Moderate Movement,Healthy Activity
2026-01-01 18:39:30,3.147,2.073,2.214,113,38.79,High Movement,Active State
2026-01-01 18:40:00,0.225,0.166,0.192,52,38.08,Minimal Movement,Normal Rest
2026-01-01 18:40:30,0.106,0.07,0.073,55,37.89,Low Movement,Healthy Sleep
2026-01-01 18:41:00,0.841,0.721,0.588,71,38.28,Head Movement,Feeding Detected
2026-01-01 18:41:30,1.006,1.406,1.536,79,38.23,Moderate Movement,Healthy Activity
2026-01-01 18:42:00,0.391,0.203,0.22,53,38.12,Minimal Movement,Normal Rest
2026-01-01 18:42:30,0.335,0.403,0.259,62,38.1,Minimal Movement,Normal Rest
2026-01-01 18:43:00,0.521,0.592,0.592,63,38.36,Head Movement,Feeding Detected
2026-01-01 18:43:30,1.43,1.866,1.24,71,38.56,Moderate Movement,Healthy Activity
2026-01-01 18:44:00,1.782,2.453,3.095,96,39.06,High Movement,Active State
2026-01-01 18:44:30,0.064,0.042,0.057,51,37.97,Low Movement,Healthy Sleep
2026-01-01 18:45:00,1.965,3.135,2.943,106,39.26,High Movement,Active State
2026-01-01 18:45:30,0.119,0.085,0.045,57,38.36,Low Movement,Healthy Sleep
2026-01-01 18:46:00,0.082,0.097,0.077,56,38.13,Low Movement,Healthy Sleep
2026-01-01 18:46:30,0.28,0.598,0.428,63,38.41,Head Movement,Feeding Detected
2026-01-01 18:47:00,2.045,2.179,1.827,122,39.03,High Movement,Active State
2026-01-01 18:47:30,0.047,0.108,0.07,59,38.18,Low Movement,Healthy Sleep
2026-01-01 18:48:00,0.309,0.173,0.208,53,38.27,Minimal Movement,Normal Rest
2026-01-01 18:48:30,0.285,0.402,0.283,53,38.11,Minimal Movement,Normal Rest
2026-01-01 18:49:00,0.069,0.09,0.039,59,38.15,Low Movement,Healthy Sleep
2026-01-01 18:49:30,1.489,1.561,1.156,67,38.65,Moderate Movement,Healthy Activity
2026-01-01 18:50:00,2.42,2.858,3.195,97,39.05,High Movement,Active State
2026-01-01 18:50:30,4.331,2.717,2.82,98,38.88,High Movement,Active State
2026-01-01 18:51:00,3.035,3.902,4.067,94,38.98,High Movement,Active State
2026-01-01 18:51:30,0.064,0.053,0.089,52,38.13,Low Movement,Healthy Sleep
2026-01-01 18:52:00,2.699,3.195,3.098,94,39.36,High Movement,Active State
2026-01-01 18:52:30,0.223,0.179,0.164,58,38.3,Minimal Movement,Normal Rest
2026-01-01 18:53:00,1.641,1.305,0.932,82,38.53,Moderate Movement,Healthy Activity
2026-01-01 18:53:30,3.689,0.6,2.08,115,38.88,High Movement,Active State
2026-01-01 18:54:00,1.693,0.69,2.05,72,38.52,Moderate Movement,Healthy Activity
2026-01-01 18:54:30,0.346,0.199,0.338,56,38.04,Minimal Movement,Normal Rest
2026-01-01 18:55:00,0.141,0.1,0.278,64,38.04,Minimal Movement,Normal Rest
2026-01-01 18:55:30,0.268,0.512,0.709,68,38.24,Head Movement,Feeding Detected
2026-01-01 18:56:00,2.465,3.576,2.833,123,38.78,High Movement,Active State
2026-01-01 18:56:30,1.078,1.612,0.924,82,38.47,Moderate Movement,Healthy Activity
2026-01-01 18:57:00,0.957,1.594,0.914,65,38.56,Moderate Movement,Healthy Activity
2026-01-01 18:57:30,0.062,0.089,0.093,49,37.96,Low Movement,Healthy Sleep
2026-01-01 18:58:00,0.109,0.123,0.12,54,38.0,Low Movement,Healthy Sleep
2026-01-01 18:58:30,0.648,0.51,0.548,61,38.33,Head Movement,Feeding Detected
2026-01-01 18:59:00,0.085,0.705,0.782,68,38.69,Head Movement,Feeding Detected
2026-01-01 18:59:30,1.092,1.593,1.525,71,38.62,Moderate Movement,Healthy Activity
2026-01-01 19:00:00,0.091,0.112,0.13,52,38.26,Low Movement,Healthy Sleep
2026-01-01 19:00:30,3.177,2.93,2.265,120,39.19,High Movement,Active State
2026-01-01 19:01:00,0.013,0.069,0.109,59,38.12,Low Movement,Healthy Sleep
2026-01-01 19:01:30,0.073,0.122,0.111,48,38.11,Low Movement,Healthy Sleep
2026-01-01 19:02:00,0.05,0.055,0.069,53,37.61,Low Movement,Healthy Sleep
2026-01-01 19:02:30,0.31,0.246,0.22,63,38.01,Minimal Movement,Normal Rest
2026-01-01 19:03:00,1.26,1.245,1.619,64,38.59,Moderate Movement,Healthy Activity
2026-01-01 19:03:30,0.055,0.109,0.124,59,38.3,Low Movement,Healthy Sleep
2026-01-01 19:04:00,0.243,0.16,0.219,60,38.12,Minimal Movement,Normal Rest
2026-01-01 19:04:30,0.079,0.082,0.087,52,38.04,Low Movement,Healthy Sleep
2026-01-01 19:05:00,1.219,1.173,1.769,84,38.48,Moderate Movement,Healthy Activity
2026-01-01 19:05:30,0.962,0.854,0.627,80,38.47,Moderate Movement,Healthy Activity
2026-01-01 19:06:00,0.925,1.168,1.393,69,38.16,Moderate Movement,Healthy Activity
2026-01-01 19:06:30,1.478,1.179,1.549,84,38.43,Moderate Movement,Healthy Activity
2026-01-01 19:07:00,2.664,3.544,2.707,107,38.61,High Movement,Active State
2026-01-01 19:07:30,3.349,2.493,3.773,105,39.39,High Movement,Active State
2026-01-01 19:08:00,2.185,2.334,2.279,100,38.36,High Movement,Active State
2026-01-01 19:08:30,0.827,1.94,0.831,73,38.57,Moderate Movement,Healthy Activity
2026-01-01 19:09:00,0.069,0.04,0.129,52,38.12,Low Movement,Healthy Sleep
2026-01-01 19:09:30,1.376,1.804,0.743,69,38.29,Moderate Movement,Healthy Activity
2026-01-01 19:10:00,0.922,0.599,0.834,65,38.34,Head Movement,Feeding Detected
2026-01-01 19:10:30,3.161,2.806,4.567,100,39.39,High Movement,Active State
2026-01-01 19:11:00,1.159,1.0,0.94,83,38.79,Moderate Movement,Healthy Activity
2026-01-01 19:11:30,0.367,0.368,0.344,61,38.19,Minimal Movement,Normal Rest
2026-01-01 19:12:00,0.917,1.19,0.817,82,38.57,Moderate Movement,Healthy Activity
2026-01-01 19:12:30,0.051,0.224,0.283,57,38.16,Minimal Movement,Normal Rest
2026-01-01 19:13:00,0.344,0.686,0.31,65,38.36,Head Movement,Feeding Detected
2026-01-01 19:13:30,0.212,0.818,1.338,82,38.45,Moderate Movement,Healthy Activity
2026-01-01 19:14:00,1.256,1.68,0.993,73,38.45,Moderate Movement,Healthy Activity
2026-01-01 19:14:30,0.96,1.234,1.538,62,38.31,Moderate Movement,Healthy Activity
2026-01-01 19:15:00,0.066,0.074,0.067,55,37.88,Low Movement,Healthy Sleep
2026-01-01 19:15:30,0.258,0.222,0.285,57,38.0,Minimal Movement,Normal Rest
2026-01-01 19:16:00,2.77,2.097,3.305,104,39.29,High Movement,Active State
2026-01-01 19:16:30,1.278,1.387,1.058,73,38.97,Moderate Movement,Healthy Activity
2026-01-01 19:17:00,1.54,0.762,0.739,64,38.51,Moderate Movement,Healthy Activity
2026-01-01 19:17:30,1.34,1.402,0.774,67,38.44,Moderate Movement,Healthy Activity
2026-01-01 19:18:00,0.718,0.603,0.576,72,37.98,Head Movement,Feeding Detected
2026-01-01 19:18:30,1.003,0.398,0.999,75,38.27,Head Movement,Feeding Detected
2026-01-01 19:19:00,0.095,0.063,0.033,55,37.74,Low Movement,Healthy Sleep
2026-01-01 19:19:30,0.097,0.065,0.084,52,37.99,Low Movement,Healthy Sleep
2026-01-01 19:20:00,1.427,1.523,0.784,84,38.6,Moderate Movement,Healthy Activity
2026-01-01 19:20:30,1.095,0.916,0.918,77,38.44,Moderate Movement,Healthy Activity
2026-01-01 19:21:00,0.065,-0.006,0.108,59,38.19,Low Movement,Healthy Sleep
2026-01-01 19:21:30,2.07,3.51,1.905,106,39.06,High Movement,Active State
2026-01-01 19:22:00,0.049,0.044,0.021,49,37.94,Low Movement,Healthy Sleep
2026-01-01 19:22:30,0.087,0.105,0.086,52,38.22,Low Movement,Healthy Sleep
2026-01-01 19:23:00,0.046,0.11,0.053,53,38.1,Low Movement,Healthy Sleep
2026-01-01 19:23:30,0.945,0.8,1.462,67,38.48,Moderate Movement,Healthy Activity
2026-01-01 19:24:00,1.286,1.654,1.115,77,38.35,Moderate Movement,Healthy Activity
2026-01-01 19:24:30,2.044,0.678,0.907,76,38.36,Moderate Movement,Healthy Activity
2026-01-01 19:25:00,0.043,0.13,0.062,51,38.31,Low Movement,Healthy Sleep
2026-01-01 19:25:30,0.313,0.295,0.132,53,38.14,Minimal Movement,Normal Rest
2026-01-01 19:26:00,0.096,0.354,0.299,67,38.17,Minimal Movement,Normal Rest
2026-01-01 19:26:30,1.373,0.886,1.389,65,38.48,Moderate Movement,Healthy Activity
2026-01-01 19:27:00,0.038,0.146,0.052,59,38.13,Low Movement,Healthy Sleep
2026-01-01 19:27:30,0.597,0.421,0.852,72,38.41,Head Movement,Feeding Detected
2026-01-01 19:28:00,0.154,0.316,0.243,56,38.23,Minimal Movement,Normal Rest
2026-01-01 19:28:30,0.174,0.218,0.217,64,38.34,Minimal Movement,Normal Rest
2026-01-01 19:29:00,0.616,0.538,0.89,70,38.34,Head Movement,Feeding Detected
2026-01-01 19:29:30,1.098,1.169,1.47,82,38.56,Moderate Movement,Healthy Activity
2026-01-01 19:30:00,1.539,0.978,0.592,80,38.58,Moderate Movement,Healthy Activity
2026-01-01 19:30:30,0.826,0.701,0.957,72,38.37,Head Movement,Feeding Detected
2026-01-01 19:31:00,0.221,0.318,0.362,60,38.2,Minimal Movement,Normal Rest
2026-01-01 19:31:30,1.695,1.548,1.417,83,38.42,Moderate Movement,Healthy Activity
2026-01-01 19:32:00,0.304,0.28,0.165,56,38.39,Minimal Movement,Normal Rest
2026-01-01 19:32:30,0.214,0.268,0.397,63,38.14,Minimal Movement,Normal Rest
2026-01-01 19:33:00,1.276,1.073,1.776,82,38.54,Moderate Movement,Healthy Activity
2026-01-01 19:33:30,1.45,1.614,0.46,71,38.51,Moderate Movement,Healthy Activity
2026-01-01 19:34:00,1.326,1.55,1.431,77,38.3,Moderate Movement,Healthy Activity
2026-01-01 19:34:30,3.178,2.99,2.562,93,38.82,High Movement,Active State
2026-01-01 19:35:00,0.102,0.06,0.1,51,37.93,Low Movement,Healthy Sleep
2026-01-01 19:35:30,1.231,1.196,0.913,65,38.53,Moderate Movement,Healthy Activity
2026-01-01 19:36:00,0.265,0.104,0.209,59,38.17,Minimal Movement,Normal Rest
2026-01-01 19:36:30,0.038,0.107,0.154,52,37.94,Low Movement,Healthy Sleep
2026-01-01 19:37:00,0.099,0.109,0.091,54,37.84,Low Movement,Healthy Sleep
2026-01-01 19:37:30,0.985,0.885,0.843,75,38.42,Head Movement,Feeding Detected
2026-01-01 19:38:00,1.345,1.102,1.576,64,38.34,Moderate Movement,Healthy Activity
2026-01-01 19:38:30,0.174,0.183,0.019,63,38.17,Minimal Movement,Normal Rest
2026-01-01 19:39:00,0.3,0.165,0.263,60,38.4,Minimal Movement,Normal Rest
2026-01-01 19:39:30,0.292,1.077,0.903,75,38.45,Moderate Movement,Healthy Activity
2026-01-01 19:40:00,0.046,0.088,0.034,58,38.15,Low Movement,Healthy Sleep
2026-01-01 19:40:30,3.065,0.905,2.123,90,38.81,High Movement,Active State
2026-01-01 19:41:00,1.429,1.454,1.113,74,38.38,Moderate Movement,Healthy Activity
